Date,Open,High,Low,Close,Adj Close,Volume
4/25/2019,1284.9,1284.9,1284.9,1284.9,1284.9,804
4/28/2019,1284.8,1284.9,1277.1,1278.6,1278.6,568
4/29/2019,1281.7,1283.3,1280.8,1282.8,1282.8,114
4/30/2019,1278.7,1283.3,1278.7,1281.4,1281.4,70
5/1/2019,1269.2,1270.8,1266.6,1269.7,1269.7,63
5/2/2019,1270.1,1279.2,1270.1,1279.2,1279.2,15
5/5/2019,1282.2,1282.2,1280.3,1281.7,1281.7,12
5/6/2019,1280.5,1283.5,1280.5,1283.5,1283.5,8
5/7/2019,1279.4,1279.4,1279.4,1279.4,1279.4,5
5/8/2019,1278.9,1285,1278.8,1283.5,1283.5,38
5/9/2019,1285.4,1286.5,1283.3,1285.7,1285.7,6
5/12/2019,1286.7,1300.1,1281.8,1300.1,1300.1,56
5/13/2019,1297.8,1297.8,1294.7,1294.7,1294.7,6
5/14/2019,1296.9,1296.9,1296,1296.3,1296.3,55
5/15/2019,1285.2,1285.4,1285,1285.0,1285,3
5/16/2019,1280,1280,1274.5,1274.5,1274.5,1
5/19/2019,1276.1,1276.1,1276.1,1276.1,1276.1,20
5/23/2019,1283,1283,1283,1283.0,1283,9
5/28/2019,1280.6,1280.6,1280.6,1280.6,1280.6,189694
5/29/2019,1279.4,1288.3,1273.9,1287.1,1287.1,55573
5/30/2019,1287.7,1306.4,1287.5,1305.8,1305.8,2814
6/2/2019,1307,1327.8,1307,1322.7,1322.7,812
6/3/2019,1324.3,1328.6,1320.8,1323.4,1323.4,302
6/4/2019,1328.9,1343.3,1326.3,1328.3,1328.3,622
6/5/2019,1330.8,1338.7,1326.2,1337.6,1337.6,161
6/6/2019,1333.1,1347.7,1329.8,1341.2,1341.2,240
6/9/2019,1335.8,1336.5,1324.1,1324.7,1324.7,268
6/10/2019,1328.4,1328.4,1319.1,1326.4,1326.4,201
6/11/2019,1326.9,1334.5,1326.9,1331.9,1331.9,139
6/12/2019,1331.6,1341.1,1331.6,1339.2,1339.2,157
6/13/2019,1345.4,1355.4,1339.3,1340.1,1340.1,914
6/16/2019,1339,1340.3,1335,1338.7,1338.7,76
6/17/2019,1349.3,1349.3,1341.6,1346.6,1346.6,29
6/18/2019,1344,1344.6,1344,1344.6,1344.6,129
6/19/2019,1381.5,1392.9,1379.5,1392.9,1392.9,76
6/20/2019,1406,1406,1390.3,1396.2,1396.2,35
6/23/2019,1406,1420.6,1402.1,1414.3,1414.3,125
6/24/2019,1418.1,1433.3,1414.9,1414.9,1414.9,105
6/25/2019,1407.2,1413.3,1405.8,1411.6,1411.6,1333
6/26/2019,1407,1410.8,1399.8,1408.4,1408.4,437
6/27/2019,1408.3,1422,1408.3,1409.7,1409.7,356
6/30/2019,1386.6,1395.8,1382.8,1385.6,1385.6,214
7/1/2019,1391.1,1418.4,1390.8,1404.6,1404.6,38
7/3/2019,1431,1434,1413.1,1417.7,1417.7,46
7/4/2019,1418.3,1418.3,1390.2,1396.7,1396.7,20
7/7/2019,1395.9,1397,1393.6,1397.0,1397,14
7/8/2019,1394.5,1397.5,1386.2,1397.5,1397.5,53
7/9/2019,1409.9,1410.1,1409.9,1410.1,1410.1,50
7/10/2019,1424,1424,1404.3,1404.3,1404.3,6
7/11/2019,1405.6,1410.1,1405.6,1409.9,1409.9,8
7/14/2019,1414.4,1415,1411.4,1411.4,1411.4,25
7/15/2019,1413.6,1413.7,1405,1409.2,1409.2,13
7/16/2019,1404.6,1421.3,1404.6,1421.3,1421.3,6
7/17/2019,1422.3,1444.2,1419.5,1426.1,1426.1,66
7/18/2019,1440.5,1442,1425.1,1425.1,1425.1,22
7/21/2019,1425.3,1425.3,1424,1425.3,1425.3,1
7/22/2019,1418.6,1421.3,1416.3,1420.1,1420.1,5
7/23/2019,1422.8,1422.8,1422.8,1422.8,1422.8,20
7/24/2019,1413.9,1413.9,1413.9,1413.9,1413.9,4
7/25/2019,1422.8,1423,1418.5,1418.5,1418.5,5
7/28/2019,1419.6,1419.6,1419.6,1419.6,1419.6,224267
7/29/2019,1426.3,1433.9,1422.1,1429.7,1429.7,73874
7/30/2019,1431.3,1435.8,1411.2,1426.1,1426.1,3294
7/31/2019,1411.3,1445.2,1400.9,1420.9,1420.9,2431
8/1/2019,1448,1448,1432.3,1445.6,1445.6,1873
8/4/2019,1440.4,1469.7,1440.4,1464.6,1464.6,1008
8/5/2019,1469.7,1475,1457.7,1472.4,1472.4,460
8/6/2019,1473.5,1509.9,1473.2,1507.3,1507.3,824
8/7/2019,1498.4,1508.5,1492,1497.7,1497.7,367
8/8/2019,1506.2,1507.5,1495.6,1496.6,1496.6,74
8/11/2019,1496,1514.9,1488.1,1505.3,1505.3,257
8/12/2019,1510.4,1531.4,1483.7,1502.2,1502.2,672
8/13/2019,1500,1520.5,1497,1515.9,1515.9,328
8/14/2019,1519.8,1522.7,1510.6,1519.6,1519.6,87
8/15/2019,1524.6,1524.6,1504.7,1512.5,1512.5,1815
8/18/2019,1507.2,1507.6,1492.9,1500.4,1500.4,205
8/19/2019,1497.5,1506.1,1497.5,1504.6,1504.6,486
8/20/2019,1504.9,1505,1498.8,1504.6,1504.6,350
8/21/2019,1495.1,1497.3,1493.8,1497.3,1497.3,686
8/22/2019,1493.5,1527.6,1493.5,1526.6,1526.6,983
8/25/2019,1543.2,1543.3,1524.3,1526.3,1526.3,334
8/26/2019,1530.5,1542.1,1528.5,1541.0,1541,166
8/27/2019,1538.1,1538.1,1537.8,1537.8,1537.8,2756
8/28/2019,1537.5,1549.3,1519.6,1526.5,1526.5,704
8/29/2019,1524.6,1530.4,1516.7,1519.1,1519.1,276
9/2/2019,1522.9,1547.3,1521,1545.9,1545.9,139
9/3/2019,1549,1553.2,1534.8,1550.3,1550.3,46
9/4/2019,1551,1551.1,1511.1,1515.4,1515.4,125
9/5/2019,1517.3,1526,1504.5,1506.2,1506.2,54
9/8/2019,1509,1513,1498,1502.2,1502.2,69
9/9/2019,1498.5,1498.5,1486.9,1490.3,1490.3,23
9/10/2019,1491.7,1496.6,1490.2,1494.4,1494.4,8
9/11/2019,1499.5,1515.4,1498.7,1498.7,1498.7,27
9/12/2019,1490.9,1490.9,1486.9,1490.9,1490.9,1
9/15/2019,1506.6,1506.8,1496.9,1503.1,1503.1,21
9/16/2019,1497.9,1505.1,1497.9,1505.1,1505.1,3
9/17/2019,1508.9,1509.4,1489.3,1507.5,1507.5,8
9/18/2019,1496.1,1502.4,1496.1,1498.4,1498.4,10
9/19/2019,1503,1507.3,1503,1507.3,1507.3,2
9/22/2019,1515.5,1523.7,1515.5,1523.7,1523.7,5
9/23/2019,1515.1,1533,1515.1,1532.1,1532.1,25
9/24/2019,1527.6,1527.9,1504.6,1504.6,1504.6,25
9/25/2019,1507.5,1507.5,1507.5,1507.5,1507.5,8178
9/26/2019,1504.2,1506.1,1485.6,1499.1,1499.1,7827
9/29/2019,1495.9,1495.9,1463.5,1465.7,1465.7,1078
9/30/2019,1468.7,1485.5,1458.3,1482.0,1482,219
10/1/2019,1476.6,1503.7,1474.1,1501.0,1501,205
10/2/2019,1497.4,1518.2,1496.6,1507.1,1507.1,1213
10/3/2019,1505.6,1508.7,1497.1,1506.2,1506.2,233
10/6/2019,1504.8,1505.8,1489.1,1497.7,1497.7,121
10/7/2019,1489.4,1506.3,1489.3,1497.2,1497.2,46
10/8/2019,1507.7,1507.7,1498.4,1506.1,1506.1,120
10/9/2019,1511.2,1511.2,1490.6,1494.8,1494.8,78
10/10/2019,1491.9,1494.9,1476.9,1482.7,1482.7,57
10/13/2019,1484.4,1493.5,1481.3,1491.7,1491.7,400
10/14/2019,1488.9,1495.4,1476.6,1477.6,1477.6,367
10/15/2019,1482,1488,1480,1488.0,1488,383
10/16/2019,1486.2,1493.2,1485.8,1492.3,1492.3,271
10/17/2019,1487.3,1489.1,1486.6,1488.2,1488.2,82
10/20/2019,1489.9,1489.9,1481.5,1482.4,1482.4,72
10/21/2019,1483.4,1483.5,1481.7,1481.7,1481.7,99
10/22/2019,1486.4,1490.3,1486.4,1489.9,1489.9,67
10/23/2019,1490.5,1501.2,1485.9,1498.9,1498.9,115
10/24/2019,1501.4,1514.3,1499,1499.5,1499.5,93
10/27/2019,1504.1,1504.1,1490,1490.0,1490,37
10/28/2019,1485.9,1487,1485.9,1487.0,1487,425
10/29/2019,1487.2,1495.4,1481,1493.2,1493.2,320
10/30/2019,1496.1,1513.1,1496.1,1511.4,1511.4,210
10/31/2019,1511,1511.6,1503,1508.0,1508,235
11/4/2019,1511.6,1511.6,1508,1508.0,1508,101
11/5/2019,1507.1,1507.1,1480.8,1480.8,1480.8,31
11/6/2019,1483.2,1491,1483.2,1490.2,1490.2,567
11/7/2019,1489.1,1489.1,1464.2,1464.2,1464.2,581
11/8/2019,1469.1,1469.1,1461.3,1461.3,1461.3,21
11/11/2019,1461,1461,1449.3,1455.5,1455.5,22
11/12/2019,1454.9,1454.9,1447.1,1452.1,1452.1,6
11/13/2019,1456.8,1463.3,1456.8,1461.7,1461.7,56
11/14/2019,1463.8,1471.8,1463.7,1471.8,1471.8,83
11/15/2019,1469.1,1469.1,1467.3,1467.3,1467.3,13
11/18/2019,1472,1472,1469.7,1470.9,1470.9,141
11/19/2019,1467.7,1474.3,1467.7,1473.3,1473.3,18
11/20/2019,1472.6,1474.5,1467.3,1473.3,1473.3,31
11/21/2019,1463.1,1463.1,1463.1,1463.1,1463.1,16
11/22/2019,1468.6,1468.6,1463.1,1463.1,1463.1,19
11/25/2019,1457.1,1457.1,1455.5,1456.6,1456.6,14
11/26/2019,1459.8,1459.8,1459.8,1459.8,1459.8,346362
11/27/2019,1461.1,1461.9,1452,1453.4,1453.4,88364
11/29/2019,1453.6,1465.6,1452.1,1465.6,1465.6,7020
12/2/2019,1462.8,1464.4,1453.3,1462.3,1462.3,2172
12/3/2019,1461.6,1480.4,1459.5,1478.2,1478.2,1460
12/4/2019,1477.5,1483.4,1471.2,1474.0,1474,613
12/5/2019,1474.7,1478,1472.3,1476.9,1476.9,907
12/6/2019,1475,1476,1458.2,1459.1,1459.1,899
12/9/2019,1458.8,1464.2,1458.6,1459.3,1459.3,1461
12/10/2019,1460.7,1467.2,1460.7,1462.6,1462.6,367
12/11/2019,1463.1,1475.4,1463.1,1469.4,1469.4,393
12/12/2019,1475.1,1483.9,1463.7,1466.7,1466.7,955
12/13/2019,1463.1,1475.9,1463.1,1475.6,1475.6,468
12/16/2019,1473.8,1475.3,1473.8,1475.0,1475,99
12/17/2019,1474.1,1476.9,1474,1474.6,1474.6,410
12/18/2019,1472.6,1472.6,1472.6,1472.6,1472.6,250
12/19/2019,1475.9,1478.9,1473.3,1478.2,1478.2,319
12/20/2019,1476.7,1478.1,1474.7,1474.7,1474.7,118
12/23/2019,1482.3,1482.5,1479.9,1482.5,1482.5,391
12/24/2019,1488.7,1499.1,1488.7,1499.1,1499.1,52
12/26/2019,1505.2,1512.3,1505,1509.3,1509.3,126
12/27/2019,1513.8,1513.8,1513.8,1513.8,1513.8,839
12/30/2019,1512.6,1515.1,1510,1514.5,1514.5,446
12/31/2019,1513.8,1523.4,1513.8,1519.5,1519.5,301
1/2/2020,1518.1,1528.7,1518,1524.5,1524.5,214
1/3/2020,1530.1,1552.7,1530.1,1549.2,1549.2,107
1/6/2020,1580,1580,1560.4,1566.2,1566.2,416
1/7/2020,1558.3,1576.3,1558.3,1571.8,1571.8,47
1/8/2020,1579.7,1604.2,1552.3,1557.4,1557.4,236
1/9/2020,1555.7,1555.7,1543.3,1551.7,1551.7,54
1/10/2020,1551.2,1558.8,1545.4,1557.5,1557.5,16
1/13/2020,1557.4,1558,1548.4,1548.4,1548.4,48
1/14/2020,1546.7,1546.7,1534.9,1542.4,1542.4,32
1/15/2020,1548,1553.9,1545.6,1552.1,1552.1,11
1/16/2020,1555.7,1556.1,1548.5,1549.0,1549,98
1/17/2020,1554.1,1558.8,1553.6,1558.8,1558.8,108
1/21/2020,1559.3,1566.2,1551,1556.4,1556.4,45
1/22/2020,1549.8,1557.1,1549.8,1555.3,1555.3,42
1/23/2020,1553.1,1564.6,1552.2,1564.6,1564.6,15
1/24/2020,1556.3,1571.1,1556.3,1571.1,1571.1,43
1/27/2020,1584.3,1584.5,1576.8,1576.8,1576.8,22
1/28/2020,1576.4,1576.4,1569.2,1569.2,1569.2,3
1/29/2020,1569.8,1569.8,1569.8,1569.8,1569.8,251274
1/30/2020,1576.8,1585,1571.4,1583.5,1583.5,62336
1/31/2020,1573.4,1589,1570,1582.9,1582.9,1095
2/3/2020,1592.9,1593.3,1568.2,1577.2,1577.2,1062
2/4/2020,1577.7,1577.7,1547.8,1550.4,1550.4,978
2/5/2020,1553.2,1560.7,1547.7,1557.8,1557.8,1305
2/6/2020,1553.6,1565.6,1551.6,1565.1,1565.1,110
2/7/2020,1564.9,1571.9,1560.5,1568.6,1568.6,431
2/10/2020,1569.3,1574.7,1568.6,1574.7,1574.7,128
2/11/2020,1570.9,1571.1,1561.9,1565.6,1565.6,440
2/12/2020,1565.2,1568.7,1561,1567.4,1567.4,36
2/13/2020,1570.2,1575.1,1570.2,1575.1,1575.1,74
2/14/2020,1575.8,1582.7,1574.8,1582.7,1582.7,68
2/18/2020,1579.8,1604.3,1579.8,1600.0,1600,310
2/19/2020,1600.6,1610.5,1599.7,1607.5,1607.5,542
2/20/2020,1606.5,1621,1603,1616.6,1616.6,117
2/21/2020,1619.3,1645,1619.3,1644.6,1644.6,186
2/24/2020,1657,1686.6,1650,1672.4,1672.4,435
2/25/2020,1645.1,1653.7,1632.3,1646.9,1646.9,409
2/26/2020,1644,1648.1,1636.4,1640.0,1640,1990
2/27/2020,1641.1,1658,1638.5,1640.0,1640,707
2/28/2020,1640.3,1642.5,1564.1,1564.1,1564.1,289
3/2/2020,1583.9,1608.3,1574.3,1592.3,1592.3,537
3/3/2020,1594.5,1645.3,1594,1642.1,1642.1,610
3/4/2020,1645.4,1645.9,1631.3,1641.1,1641.1,83
3/5/2020,1637.3,1672.9,1637.2,1666.4,1666.4,154
3/6/2020,1670.8,1686.2,1647.2,1670.8,1670.8,175
3/8/2020,1696.1,1701.6,1657.7,1674.5,1674.5,161
3/9/2020,1671.6,1674.6,1643,1659.1,1659.1,48
3/10/2020,1656.6,1666.5,1635,1641.4,1641.4,47
3/11/2020,1637,1647.5,1566.4,1589.3,1589.3,256
3/12/2020,1574.9,1589.8,1513.8,1515.7,1515.7,89
3/15/2020,1569.1,1569.1,1452.1,1485.9,1485.9,193
